CPRO;LITPRO;CUMUN;LITMUN;CUDIS;BI_ALVHEPCO_TVC_15;BI_ALVHEPCO_TVU_15;ALQM2mes_LV_M_VC_15;ALQM2mes_LV_25_VC_15;ALQM2mes_LV_75_VC_15;ALQM2mes_LV_M_VU_15;ALQM2mes_LV_25_VU_15;ALQM2mes_LV_75_VU_15;ALQTBID12_M_VC_15;ALQTBID12_25_VC_15;ALQTBID12_75_VC_15;ALQTBID12_M_VU_15;ALQTBID12_25_VU_15;ALQTBID12_75_VU_15;SLVM2_M_VC_15;SLVM2_25_VC_15;SLVM2_75_VC_15;SLVM2_M_VU_15;SLVM2_25_VU_15;SLVM2_75_VU_15;BI_ALVHEPCO_TVC_16;BI_ALVHEPCO_TVU_16;ALQM2mes_LV_M_VC_16;ALQM2mes_LV_25_VC_16;ALQM2mes_LV_75_VC_16;ALQM2mes_LV_M_VU_16;ALQM2mes_LV_25_VU_16;ALQM2mes_LV_75_VU_16;ALQTBID12_M_VC_16;ALQTBID12_25_VC_16;ALQTBID12_75_VC_16;ALQTBID12_M_VU_16;ALQTBID12_25_VU_16;ALQTBID12_75_VU_16;SLVM2_M_VC_16;SLVM2_25_VC_16;SLVM2_75_VC_16;SLVM2_M_VU_16;SLVM2_25_VU_16;SLVM2_75_VU_16;BI_ALVHEPCO_TVC_17;BI_ALVHEPCO_TVU_17;ALQM2mes_LV_M_VC_17;ALQM2mes_LV_25_VC_17;ALQM2mes_LV_75_VC_17;ALQM2mes_LV_M_VU_17;ALQM2mes_LV_25_VU_17;ALQM2mes_LV_75_VU_17;ALQTBID12_M_VC_17;ALQTBID12_25_VC_17;ALQTBID12_75_VC_17;ALQTBID12_M_VU_17;ALQTBID12_25_VU_17;ALQTBID12_75_VU_17;SLVM2_M_VC_17;SLVM2_25_VC_17;SLVM2_75_VC_17;SLVM2_M_VU_17;SLVM2_25_VU_17;SLVM2_75_VU_17;BI_ALVHEPCO_TVC_18;BI_ALVHEPCO_TVU_18;ALQM2mes_LV_M_VC_18;ALQM2mes_LV_25_VC_18;ALQM2mes_LV_75_VC_18;ALQM2mes_LV_M_VU_18;ALQM2mes_LV_25_VU_18;ALQM2mes_LV_75_VU_18;ALQTBID12_M_VC_18;ALQTBID12_25_VC_18;ALQTBID12_75_VC_18;ALQTBID12_M_VU_18;ALQTBID12_25_VU_18;ALQTBID12_75_VU_18;SLVM2_M_VC_18;SLVM2_25_VC_18;SLVM2_75_VC_18;SLVM2_M_VU_18;SLVM2_25_VU_18;SLVM2_75_VU_18
42;Soria;42139;Pinilla del Campo;4213901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42140;Portillo de Soria;4214001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42141;P¢veda de Soria, La;4214101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42142;Pozalmuro;4214201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42144;Quintana Redonda;4214401;4;5;;;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;;4;7;;;;;;;;;;;;;;;;;;
42;Soria;42145;Quintanas de Gormaz;4214501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42148;Qui§oner°a;4214801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42149;R†banos, Los;4214901;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
42;Soria;42151;Rebollar;4215101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42152;Recuerda;4215201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42153;Rello;4215301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42154;Renieblas;4215401;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
42;Soria;42155;Retortillo de Soria;4215501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42156;Reznos;4215601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42157;Riba de Escalote, La;4215701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42158;Rioseco de Soria;4215801;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42159;Rollamienta;4215901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42160;Royo, El;4216001;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
42;Soria;42161;Salduero;4216101;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42162;San Esteban de Gormaz;4216201;53;12;5,22959183673469;2,91271347248577;7,41066364152013;2,17167381974249;1,42857142857143;3,62087186897881;435;268;670;500;260;626,410833333333;95;78;111;243;224;346;64;12;4,94666666666667;2,97872340425532;6,82926829268293;1,78082191780822;0,819462647444299;3,67647058823529;400;285;600;403,333333333333;260;506,333333333333;94;84;112;245;224;408;53;11;5,02591654754612;2,95056320400501;6,85437589670014;1,79318452805712;1,5703781512605;4,59447269148762;397;286;700;421,666666666667;270,832373766885;637,5;94;82;107;243;194,25;361,5;62;12;3,90625;2,860926628716;6,40577507598784;2,08333333333333;1,42857142857143;2,47252747252747;321;250;675;440;220;510;94;83;114;243;147;250
42;Soria;42163;San Felices;4216301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42164;San Leonardo de YagÅe;4216401;26;12;3,95833333333333;2,08247422680412;5,12820512820513;2,91666666666667;1,31979695431472;4,54545454545454;250;200;425;291,666666666667;260;400;84;74;106;128;91;222;28;13;3,68421052631579;2;4,95049504950495;3,08752417794971;1,56881313131313;4,54583562271063;250;220;400;300;252,5;364,893333333333;84;76;107;101,5;91,75;131;25;13;3,34537058962822;2,03353658536585;4,28951149425288;3,05081380527502;1,99815413013383;4,97315184815185;261;200;369;314,583333333333;285;562,518751875187;100;75;107;109,5;91,75;232,5;28;11;3,55298701298702;1,73267326732673;4,16666666666667;3,20864790665752;2,47646996615905;5,67260325881016;270;200;358;300;267,291666666667;550;98;77;107;101,5;90,25;142,25
42;Soria;42165;San Pedro Manrique;4216501;4;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;8;1;;;;;;;;;;;;;;;;;;;9;3;;;;;;;;;;;;;;;;;;
42;Soria;42166;Santa Cruz de Yanguas;4216601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42167;Santa Mar°a de Huerta;4216701;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42168;Santa Mar°a de las Hoyas;4216801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42171;Ser¢n de N†gima;4217101;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42172;Soliedra;4217201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42173;Soria;4217301;528;5;5,41373926619828;3,90243902439024;8,8;;;;450;333;750;;;;89;75;104;;;;544;6;5,79166666666667;4,02298850574713;9,80392156862742;;;;480;350;800;;;;88;74;104;;;;563;5;5,88235294117647;4,2462522615663;9,531746031746;;;;476;350;800;;;;88;74;102;;;;603;4;6,12318524970964;4,32327078665671;10,057605466429;;;;498;371;827;;;;87;74;102;;;
42;Soria;42173;Soria;4217302;848;20;6,06060606060606;4,16666666666667;9,4594594594595;6,25;3,87218045112782;9,61730846184625;493;342;800;666,666666666667;515;1225;89;74;105;166;107;261;947;23;6,25;4,45404370534141;9,5238095238095;5,97651960784313;2,21500721500722;9,18095238095242;500;350;800;550;307,291666666667;989,105;88;72;104;174,5;110;282,75;966;25;6,53061224489796;4,72597597597598;10,126582278481;6,04304635761589;1,37896825396825;8,822378608667;505;380;800;550;361,561245849262;777,09895989599;87;72;103;174,5;101;282;987;19;6,74883529734173;4,83619736709878;10,2295096635648;4,3122009569378;1,29464285714286;9,18095238095242;525;400;810;450;237,5;837,4;87;73;104;174,5;98,5;283
42;Soria;42173;Soria;4217303;172;15;6,98316881488995;4,6875;10,3448275862069;3,85814844515727;1,87465790914067;6,35079909508867;477;350;800;440,833333333333;291,666666666667;775;79;67;95;181,5;104,25;240,25;182;16;6,75813008130082;4,80622282491713;10,6038737248415;5,12820512820513;2,85246668225392;11,1111111111111;500;357;820;600;379,815745393635;1500;79;67;95;155;100;228;183;14;6,77926158680283;5,00011802473798;10,3656026716372;5,24475524475524;3,31080307022568;11,3247863247863;500;390;840;1000;400;1600;81;67;96;208;119,5;228;203;15;7,12149456521739;5,0561797752809;10,9470274390244;5,1547761392321;3,94285180008979;10,6449106449107;507;400;869;800;389,620535714286;1275;80;67;95;152,5;104,25;228
42;Soria;42174;Sotillo del Rinc¢n;4217401;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42175;Suellacabras;4217501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42176;Tajahuerce;4217601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42177;Tajueco;4217701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42178;Talveila;4217801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42181;Tardelcuende;4218101;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;
42;Soria;42182;Taroda;4218201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42183;Tejado;4218301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42184;Torlengua;4218401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42185;Torreblacos;4218501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42187;Torrubia de Soria;4218701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42188;TrÇvago;4218801;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42189;Ucero;4218901;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42190;Vadillo;4219001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42191;Valdeavellano de Tera;4219101;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42192;Valdege§a;4219201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42193;Valdelagua del Cerro;4219301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42194;Valdemaluque;4219401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42195;Valdenebro;4219501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42196;Valdeprado;4219601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42197;Valderrodilla;4219701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42198;Valtajeros;4219801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42200;Velamaz†n;4220001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42201;Velilla de la Sierra;4220101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42202;Velilla de los Ajos;4220201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42204;Viana de Duero;4220401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42205;Villaciervos;4220501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42206;Villanueva de Gormaz;4220601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42207;Villar del Ala;4220701;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42208;Villar del Campo;4220801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42209;Villar del R°o;4220901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42211;Villares de Soria, Los;4221101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42212;Villasayas;4221201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42213;Villaseca de Arciel;4221301;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
42;Soria;42215;Vinuesa;4221501;7;1;;;;;;;;;;;;;;;;;;;9;3;;;;;;;;;;;;;;;;;;;10;3;9,55609303246242;4,13591536218118;12,4898785425101;;;;560;338;735;;;;67;56;86;;;;7;4;;;;;;;;;;;;;;;;;;
42;Soria;42216;Vizmanos;4221601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42217;Vozmediano;4221701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;Soria;42218;Yanguas;4221801;;2;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
42;Soria;42219;Yelo;4221901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
43;Tarragona;43001;Aiguam£rcia;4300101;2;11;;;;5,22055490805491;3,07300667714062;9,67094196804033;;;;535,833333333333;357,648026315789;827,5;;;;137;86,5;203,75;2;12;;;;5,2801724137931;3,5;7,33333333333333;;;;612,5;350;666,666666666667;;;;164;88;236;2;13;;;;5,8381582575131;1,06455232695488;11,0504434589801;;;;670,833333333333;365,028958333333;950;;;;181,5;101,5;260,75;2;13;;;;6,32258064516129;1,1649653683686;9,90828116710875;;;;579,513333333333;360,9375;895;;;;181,5;134,5;260,75
43;Tarragona;43002;Albinyana;4300201;;48;;;;5,74712643678161;3,13524590163934;8,92857142857142;;;;460;350;800;;;;117;90;153;1;58;;;;5,79954954954955;3,75641025641026;8,96428571428575;;;;500;398,5;880;;;;117;92;151;1;54;;;;6,2225;4,29791178766588;9,8637879911045;;;;525;410;800;;;;117;87,5;156;;58;;;;6,71641791044776;3,75;9,40955577949667;;;;520,833333333333;400;880;;;;118;89,5;164,5
43;Tarragona;43003;'Albiol, L''';4300301;;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
43;Tarragona;43004;Alcanar;4300401;105;56;3,72115384615385;2,90752271103399;5,21118331053352;3,22164948453608;1,81818181818182;4,34301801801802;320;266;400;395,045247737613;300;580;93;71;103;177;112;268;135;66;4,05735563104259;3,06070435588507;5,57795698924731;3,2;1,45368492224476;4,6342101029601;307;260;443;320;242,5;506,146666666667;86;68;100;165;113,5;229;163;64;4,08008507883664;3,18773466833542;5,8187984496124;3,41493498817967;1,51940035273368;5,33333333333333;320;275;450;416,666666666667;287,166666666667;650;86;72;100;179;126;256;178;70;4,16666666666667;3,19574468085107;5,88235294117647;3,75;2,08067632850242;6,02083333333333;320;278;430;500;300;733,2675;84;69;98;164;120;253,5
43;Tarragona;43004;Alcanar;4300402;4;12;;;;2,04918032786885;1,5625;3,48837209302326;;;;219,32;190,833333333333;250;;;;175;85;190;2;18;;;;2,33644859813084;1,68376865671642;3,68055402930403;;;;250;185,541666666667;300;;;;175;120,5;198,5;2;18;;;;2,20588235294118;1,74626865671642;3,52990033222592;;;;250;175;289,583333333333;;;;156;103,5;198,5;2;16;;;;2,02702702702702;1,40845070422535;3,34302325581395;;;;200;150;300;;;;156;95;198
43;Tarragona;43005;Alcover;4300501;65;30;4,76310483870968;4,10366741692043;6,17555811424551;3,79746835443038;2,97632575757576;4,47372372372373;422;360;630;330;310;455;91;81;101;116;80,5;171,5;74;29;4,6875;4,07378335949764;5,91736694677871;4,02136075949368;3,19886363636363;4,68229166666667;400;350;500;345;316,09375;440;89;76;102;116;80,25;172,75;77;31;4,63651528196298;3,89036251105217;7,20865384615385;3,96242088607595;2,7546195256802;4,86111111111111;400;350;663;330;313,75;420;91;75;103;107,5;80;148;79;34;4,80526753712238;4,25646405848112;6,86756756756757;3,9873417721519;2,87141876822782;4,64236111111111;410;363;613;340;315;413,333333333333;91;74;101;116;80;173,5
43;Tarragona;43005;Alcover;4300502;5;12;;;;3,92857142857143;2,27272727272727;6,14035087719298;;;;400;300;750;;;;210;98;279;8;20;;;;5,06329113924051;2,28310502283105;7,22697127676503;;;;600;350;907,95;;;;206;144;269;9;19;;;;4,37590786470222;2,36990595611285;8,94984326018808;;;;475;325;1050;;;;183;127,5;261,5;11;22;3,77178254590468;3,25461956521739;4,26005273566249;4,22535211267606;2,76066761139978;6,24725877192983;388;279;513;508,333333333333;300;1100;119;75;134;206;130;267,5
43;Tarragona;43006;Aldover;4300601;;8;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;10;;;;2,77777777777777;1,7263483642794;3,92979452054794;;;;250;175;300;;;;130;106,5;190,5
43;Tarragona;43007;'Aleixar, L''';4300701;9;6;;;;;;;;;;;;;;;;;;;7;9;;;;;;;;;;;;;;;;;;;7;9;;;;;;;;;;;;;;;;;;;9;12;;;;5,15873015873016;2,27272727272727;7,92982456140351;;;;325;250;602,666666666667;;;;189;165;248
43;Tarragona;43008;Alfara de Carles;4300801;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43009;Alforja;4300901;17;12;4,09394792399718;2,48802135054617;4,98670212765958;3,33333333333333;2,76465441819772;4,28571428571428;308;271;430;300;250,583333333333;404;95;89;105;104;88;220;18;15;3,33333333333333;2,53116576819407;5,02659574468085;3,72782446311858;1,96401350174216;6,71992481203008;300;273;450;359,75;288,333333333333;455;95;93;108;127,5;101,25;226,5;16;18;4,04761904761905;2,90780141843972;4,94444444444444;4,01785714285714;2,25980392156863;6,35344135802469;303;273;425;352,838333333333;288,75;485;96;94;106;140;100,5;228,5;13;17;3,77401837928153;2,67649371069182;4,94047619047619;4,04304930633671;1,80614035087719;6,07310956790123;338;264;415;360,166666666667;300;493,75;96;92;109;133,5;99,75;222
43;Tarragona;43010;Ali¢;4301001;;5;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;;1;11;;;;3,26927856832163;1,91249404761905;4,21513525844128;;;;338,566666666667;261,0825;442,5;;;;297;150,75;338,75
43;Tarragona;43011;Almoster;4301101;5;7;;;;;;;;;;;;;;;;;;;7;8;;;;;;;;;;;;;;;;;;;9;6;;;;;;;;;;;;;;;;;;;8;6;;;;;;;;;;;;;;;;;;
43;Tarragona;43012;Altafulla;4301201;102;96;7,01754385964912;4,57251082251083;11,2256586483391;6,41025641025641;4,36507936507937;8,8709677419355;481;321;743;800;500;1100;73;57;87;179;126;220;121;105;7,46428571428572;5,27639140955838;10,5095327604726;6,62853341249011;4,5314253647587;10,2155996177735;473;350;750;800;520,625;1200;71;55;84;165;111,25;218,5;128;112;7,54716981132076;5,78947368421053;10,5737704918033;6,69291338582678;4,44444444444444;11,5384615384615;470;375;750;850;500;1400;67;55;81;181;116;218;139;111;7,65076862435948;5,72857142857143;12,0012595717471;6,69291338582678;4,54201907467533;10,3929089778147;468;356;789;821,63430913468;521,75;1200;68;54;81;180;112;213,25
43;Tarragona;43013;'Ametlla de Mar, L''';4301301;154;103;4,23015873015873;3,48837209302326;5,15865195112338;4,31733478774657;3,01656024164408;7,43940631808279;325;270;429;510,4921875;333,333333333333;823,333333333333;83;69;98;170,5;136;212,5;158;90;4,26829268292683;3,40395480225988;5,71428571428572;4,48275862068966;2,83258113045347;6,95903281911676;330;270;400;475,904422253923;300;783,325833333333;82;69;97;159;114;199;170;88;4,81927710843373;3,84615384615385;6,43755615453728;4,92957746478873;3,13658379373849;8,22368421052632;350;300;523;560;333,333333333333;856,666666666667;82;70;97;161;119;213;178;67;4,64285714285714;3,84615384615385;6,29664179104478;5,09122993119266;3,83646392367323;8,62957974137933;370;300;500;530,833333333333;340,119065804935;802,5;82;69;98;142,5;101,5;187,25
43;Tarragona;43014;Amposta;4301401;40;11;3,11320754716981;2,60869565217392;4;2,30736301369863;1,29051429464876;7,15721844293272;270;235;317;270;193,75;613,041666666667;88;67;104;168;127,25;203,5;44;12;3,13253012048193;2,5;3,87096774193548;2,40963855421687;0,919117647058825;5,76028806584363;280;235;350;466,583333333333;92,3088923556942;773,4;92;73;104;189;128;198;41;12;3,38821831540278;2,93735548253621;4,49456975772765;4,4973544973545;1,50602409638554;6,97865353037767;300;236;350;375;125;773,4;93;59;106;189;100;198;56;11;3,57142857142857;2,82608695652174;4,51127819548873;3,94180642342407;3,14626865671642;6,6025888133031;295;240;338;445,833333333333;342,93543956044;620,85;83;58;103;161,5;109,75;226,5
43;Tarragona;43014;Amposta;4301402;21;9;3,51767676767677;2,61684181415929;4,80184766214178;;;;313;250;388;;;;100;78;112;;;;27;7;3,63356881214024;2,52020141176863;4,81544665012407;;;;288;197;350;;;;85;60;105;;;;28;11;3,5;2,65486725663717;4,48717948717948;2,66194331983806;2,26492769667197;3,48997493734336;300;218;350;275;228,75;327,5;85;72;110;130,5;81,25;174,75;33;9;3,48913043478261;2,6528472489419;4,88614800759013;;;;288;233;348;;;;82;63;106;;;
